cusip,issueDate,securityType,securityTerm,maturityDate,interestRate,refCpiOnIssueDate,refCpiOnDatedDate,announcementDate,auctionDate,auctionDateYear,datedDate,accruedInterestPer1000,accruedInterestPer100,adjustedAccruedInterestPer1000,adjustedPrice,allocationPercentage,allocationPercentageDecimals,announcedCusip,auctionFormat,averageMedianDiscountRate,averageMedianInvestmentRate,averageMedianPrice,averageMedianDiscountMargin,averageMedianYield,backDated,backDatedDate,bidToCoverRatio,callDate,callable,calledDate,cashManagementBillCMB,closingTimeCompetitive,closingTimeNoncompetitive,competitiveAccepted,competitiveBidDecimals,competitiveTendered,competitiveTendersAccepted,corpusCusip,cpiBaseReferencePeriod,currentlyOutstanding,directBidderAccepted,directBidderTendered,estimatedAmountOfPubliclyHeldMaturingSecuritiesByType,fimaIncluded,fimaNoncompetitiveAccepted,fimaNoncompetitiveTendered,firstInterestPeriod,firstInterestPaymentDate,floatingRate,frnIndexDeterminationDate,frnIndexDeterminationRate,highDiscountRate,highInvestmentRate,highPrice,highDiscountMargin,highYield,indexRatioOnIssueDate,indirectBidderAccepted,indirectBidderTendered,interestPaymentFrequency,lowDiscountRate,lowInvestmentRate,lowPrice,lowDiscountMargin,lowYield,maturingDate,maximumCompetitiveAward,maximumNoncompetitiveAward,maximumSingleBid,minimumBidAmount,minimumStripAmount,minimumToIssue,multiplesToBid,multiplesToIssue,nlpExclusionAmount,nlpReportingThreshold,noncompetitiveAccepted,noncompetitiveTendersAccepted,offeringAmount,originalCusip,originalDatedDate,originalIssueDate,originalSecurityTerm,pdfFilenameAnnouncement,pdfFilenameCompetitiveResults,pdfFilenameNoncompetitiveResults,pdfFilenameSpecialAnnouncement,pricePer100,primaryDealerAccepted,primaryDealerTendered,reopening,securityTermDayMonth,securityTermWeekYear,series,somaAccepted,somaHoldings,somaIncluded,somaTendered,spread,standardInterestPaymentPer1000,strippable,term,tiinConversionFactorPer1000,tips,totalAccepted,totalTendered,treasuryRetailAccepted,treasuryRetailTendersAccepted,type,unadjustedAccruedInterestPer1000,unadjustedPrice,updatedTimestamp,xmlFilenameAnnouncement,xmlFilenameCompetitiveResults,xmlFilenameSpecialAnnouncement,tintCusip1,tintCusip2,tintCusip1DueDate,tintCusip2DueDate
912795ZQ7,2007-01-11T00:00:00,Bill,26-Week,2007-07-12T00:00:00,,,,2007-01-04T00:00:00,2007-01-08,2007,,,,,,24.950000,2,,Single-Price,4.900000,,0.000000,,,,,2.410000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.920000,5.116000,97.512667,,,,,,,4.880000,,0.000000,,,2007-01-11T00:00:00,,,,,,,,,,,,,14000000000,,,2007-01-11T00:00:00,26-Week,ofa010407.pdf,ofh60108071.pdf,,,97.512667,,,No,182-Day,26-Week,,,,,,,,,26-Week,,No,19894237000,39604272000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795YR6,2007-01-04T00:00:00,Bill,4-Week,2007-02-01T00:00:00,,,,2007-01-02T00:00:00,2007-01-03,2007,,,,,,79.570000,2,,Single-Price,4.750000,,0.000000,,,,,3.560000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.760000,4.844000,99.629778,,,,,,,4.730000,,0.000000,,,2007-01-04T00:00:00,,,,,,,,,,,,,8000000000,,,2006-08-03T00:00:00,26-Week,ofb010207.pdf,ofh40103071.pdf,,,99.629778,,,Yes,28-Day,4-Week,,,,,,,,,4-Week,,No,11555120000,32054700000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795ZA2,2007-01-04T00:00:00,Bill,13-Week,2007-04-05T00:00:00,,,,2006-12-28T00:00:00,2007-01-02,2007,,,,,,17.480000,2,,Single-Price,4.900000,,0.000000,,,,,2.110000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.930000,5.062000,98.753806,,,,,,,4.880000,,0.000000,,,2007-01-04T00:00:00,,,,,,,,,,,,,17000000000,,,2006-10-05T00:00:00,26-Week,ofa122806.pdf,ofh30102071.pdf,,,98.753806,,,Yes,91-Day,13-Week,,,,,,,,,13-Week,,No,24075905000,42950685000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795ZP9,2007-01-04T00:00:00,Bill,26-Week,2007-07-05T00:00:00,,,,2006-12-28T00:00:00,2007-01-02,2007,,,,,,69.900000,2,,Single-Price,4.880000,,0.000000,,,,,2.460000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.900000,5.094000,97.522778,,,,,,,4.865000,,0.000000,,,2007-01-04T00:00:00,,,,,,,,,,,,,14000000000,,,2007-01-04T00:00:00,26-Week,ofa122806.pdf,ofh60102071.pdf,,,97.522778,,,No,182-Day,26-Week,,,,,,,,,26-Week,,No,19912965000,40420900000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912828GC8,2007-01-02T00:00:00,Note,5-Year,2011-12-31T00:00:00,4.625000,,,2006-12-21T00:00:00,2006-12-28,2006,2006-12-31T00:00:00,0.2555200000,,,,82.970000,2,,Single-Price,,,0.000000,,4.688000,Yes,,2.500000,,No,,No,,,,3,,,,,,,,,,,,Normal,2007-06-30T00:00:00,No,,,,,99.651392,,4.7040,,,,Semi-Annual,,,0.000000,,4.656000,2006-12-31T00:00:00,,,,,,,,,,,,,13000000000,,,,5-Year,ofd122106.pdf,ofl1228061.pdf,,,99.651392,,,No,0-Month,5-Year,R-2011,,,,,,23.1250,,5-Year,,No,16130955000,35591135000,,,Note,,,2013-12-12T14:22:36,,,,,,,
912828GB0,2007-01-02T00:00:00,Note,2-Year,2008-12-31T00:00:00,4.750000,,,2006-12-21T00:00:00,2006-12-27,2006,2006-12-31T00:00:00,0.2624300000,,,,2.570000,2,,Single-Price,,,0.000000,,4.740000,Yes,,2.460000,,No,,No,,,,3,,,,,,,,,,,,Normal,2007-06-30T00:00:00,No,,,,,99.971175,,4.7650,,,,Semi-Annual,,,0.000000,,4.711000,2006-12-31T00:00:00,,,,,,,,,,,,,20000000000,,,,2-Year,ofd122106.pdf,ofk1227061.pdf,,,99.971175,,,No,0-Month,2-Year,AC-2008,,,,,,23.7500,,2-Year,,No,24816867000,54046307000,,,Note,,,2013-12-12T14:22:36,,,,,,,
912795YQ8,2006-12-28T00:00:00,Bill,4-Week,2007-01-25T00:00:00,,,,2006-12-26T00:00:00,2006-12-27,2006,,,,,,26.860000,2,,Single-Price,4.630000,,0.000000,,,,,3.310000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.660000,4.742000,99.637556,,,,,,,4.600000,,0.000000,,,2006-12-28T00:00:00,,,,,,,,,,,,,8000000000,,,2006-07-27T00:00:00,26-Week,ofb122606.pdf,ofh41227061.pdf,,,99.637556,,,Yes,28-Day,4-Week,,,,,,,,,4-Week,,No,11702289000,30218500000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795YZ8,2006-12-28T00:00:00,Bill,13-Week,2007-03-29T00:00:00,,,,2006-12-21T00:00:00,2006-12-26,2006,,,,,,68.930000,2,,Single-Price,4.850000,,0.000000,,,,,2.180000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.875000,5.004000,98.767708,,,,,,,4.770000,,0.000000,,,2006-12-28T00:00:00,,,,,,,,,,,,,17000000000,,,2006-09-28T00:00:00,26-Week,ofa122106.pdf,ofh31226061.pdf,,,98.767708,,,Yes,91-Day,13-Week,,,,,,,,,13-Week,,No,24025872000,44025409000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795ZN4,2006-12-28T00:00:00,Bill,26-Week,2007-06-28T00:00:00,,,,2006-12-21T00:00:00,2006-12-26,2006,,,,,,11.280000,2,,Single-Price,4.875000,,0.000000,,,,,2.070000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.900000,5.094000,97.522778,,,,,,,4.830000,,0.000000,,,2006-12-28T00:00:00,,,,,,,,,,,,,15000000000,,,2006-12-28T00:00:00,26-Week,ofa122106.pdf,ofh61226061.pdf,,,97.522778,,,No,182-Day,26-Week,,,,,,,,,26-Week,,No,21241656000,37260796000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795YP0,2006-12-21T00:00:00,Bill,4-Week,2007-01-18T00:00:00,,,,2006-12-18T00:00:00,2006-12-19,2006,,,,,,13.330000,2,,Single-Price,4.710000,,0.000000,,,,,3.120000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.740000,4.824000,99.631333,,,,,,,4.640000,,0.000000,,,2006-12-21T00:00:00,,,,,,,,,,,,,11000000000,,,2006-07-20T00:00:00,26-Week,ofb121806.pdf,ofh41219061.pdf,,,99.631333,,,Yes,28-Day,4-Week,,,,,,,,,4-Week,,No,14759111000,38130137000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795YY1,2006-12-21T00:00:00,Bill,13-Week,2007-03-22T00:00:00,,,,2006-12-14T00:00:00,2006-12-18,2006,,,,,,67.750000,2,,Single-Price,4.810000,,0.000000,,,,,2.330000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.825000,4.952000,98.780347,,,,,,,4.790000,,0.000000,,,2006-12-21T00:00:00,,,,,,,,,,,,,17000000000,,,2006-09-21T00:00:00,26-Week,ofa121406.pdf,ofh31218061.pdf,,,98.780347,,,Yes,91-Day,13-Week,,,,,,,,,13-Week,,No,23997463000,46618463000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795ZM6,2006-12-21T00:00:00,Bill,26-Week,2007-06-21T00:00:00,,,,2006-12-14T00:00:00,2006-12-18,2006,,,,,,50.020000,2,,Single-Price,4.860000,,0.000000,,,,,2.310000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.885000,5.078000,97.530361,,,,,,,4.840000,,0.000000,,,2006-12-21T00:00:00,,,,,,,,,,,,,15000000000,,,2006-12-21T00:00:00,26-Week,ofa121406.pdf,ofh61218061.pdf,,,97.530361,,,No,182-Day,26-Week,,,,,,,,,26-Week,,No,21332431000,41052137000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912828FY1,2006-12-15T00:00:00,Note,9-Year 11-Month,2016-11-15T00:00:00,4.625000,,,2006-12-07T00:00:00,2006-12-13,2006,2006-11-15T00:00:00,3.8328700000,,,,85.370000,2,,Single-Price,,,0.000000,,4.566000,Yes,,2.480000,,No,,No,,,,3,,,,,,,,,,,,Normal,2007-05-15T00:00:00,No,,,,,100.348304,,4.5800,,,,Semi-Annual,,,0.000000,,4.500000,,,,,,,,,,,,,,8000000000,,,2006-11-15T00:00:00,10-Year,ofg120706.pdf,ofm1213061.pdf,,,100.348304,,,Yes,11-Month,9-Year,F-2016,,,,,,23.1250,,10-Year,,No,8000078000,19865797000,,,Note,,,2013-12-12T14:22:36,,,,,,,
912795YN5,2006-12-14T00:00:00,Bill,4-Week,2007-01-11T00:00:00,,,,2006-12-11T00:00:00,2006-12-12,2006,,,,,,34.570000,2,,Single-Price,4.740000,,0.000000,,,,,2.860000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.760000,4.844000,99.629778,,,,,,,4.700000,,0.000000,,,2006-12-14T00:00:00,,,,,,,,,,,,,11000000000,,,2006-07-13T00:00:00,26-Week,ofb121106.pdf,ofh41212061.pdf,,,99.629778,,,Yes,28-Day,4-Week,,,,,,,,,4-Week,,No,14314797000,34769687000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795YX3,2006-12-14T00:00:00,Bill,13-Week,2007-03-15T00:00:00,,,,2006-12-07T00:00:00,2006-12-11,2006,,,,,,85.230000,2,,Single-Price,4.780000,,0.000000,,,,,2.540000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.800000,4.926000,98.786667,,,,,,,4.765000,,0.000000,,,2006-12-14T00:00:00,,,,,,,,,,,,,18000000000,,,2006-09-14T00:00:00,26-Week,ofa120706.pdf,ofh31211061.pdf,,,98.786667,,,Yes,91-Day,13-Week,,,,,,,,,13-Week,,No,25358559000,53139225000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795ZL8,2006-12-14T00:00:00,Bill,26-Week,2007-06-14T00:00:00,,,,2006-12-07T00:00:00,2006-12-11,2006,,,,,,86.450000,2,,Single-Price,4.850000,,0.000000,,,,,2.590000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.865000,5.057000,97.540472,,,,,,,4.830000,,0.000000,,,2006-12-14T00:00:00,,,,,,,,,,,,,16000000000,,,2006-12-14T00:00:00,26-Week,ofa120706.pdf,ofh61211061.pdf,,,97.540472,,,No,182-Day,26-Week,,,,,,,,,26-Week,,No,22752670000,48241570000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795YM7,2006-12-07T00:00:00,Bill,4-Week,2007-01-04T00:00:00,,,,2006-12-04T00:00:00,2006-12-05,2006,,,,,,60.200000,2,,Single-Price,4.720000,,0.000000,,,,,2.310000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.760000,4.844000,99.629778,,,,,,,4.650000,,0.000000,,,2006-12-07T00:00:00,,,,,,,,,,,,,18000000000,,,2006-07-06T00:00:00,26-Week,ofb120406.pdf,ofh41205061.pdf,,,99.629778,,,Yes,28-Day,4-Week,,,,,,,,,4-Week,,No,21662375000,45228875000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795YW5,2006-12-07T00:00:00,Bill,13-Week,2007-03-08T00:00:00,,,,2006-11-30T00:00:00,2006-12-04,2006,,,,,,99.070000,2,,Single-Price,4.860000,,0.000000,,,,,2.510000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.870000,4.999000,98.768972,,,,,,,4.850000,,0.000000,,,2006-12-07T00:00:00,,,,,,,,,,,,,18000000000,,,2006-09-07T00:00:00,26-Week,ofa113006.pdf,ofh31204061.pdf,,,98.768972,,,Yes,91-Day,13-Week,,,,,,,,,13-Week,,No,25342143000,52590372000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795ZK0,2006-12-07T00:00:00,Bill,26-Week,2007-06-07T00:00:00,,,,2006-11-30T00:00:00,2006-12-04,2006,,,,,,59.920000,2,,Single-Price,4.830000,,0.000000,,,,,2.750000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.840000,5.030000,97.553111,,,,,,,4.810000,,0.000000,,,2006-12-07T00:00:00,,,,,,,,,,,,,16000000000,,,2006-12-07T00:00:00,26-Week,ofa113006.pdf,ofh61204061.pdf,,,97.553111,,,No,182-Day,26-Week,,,,,,,,,26-Week,,No,22787035000,50762775000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795TW1,2006-12-05T00:00:00,Bill,10-Day,2006-12-15T00:00:00,,,,2006-12-01T00:00:00,2006-12-04,2006,,,,,,3.990000,2,,Single-Price,5.180000,,0.000000,,,,,3.570000,,,,Yes,,,,3,,,,,,,,,,,,,,No,,,5.195000,5.275000,99.855694,,,,,,,5.170000,,0.000000,,,,,,,,,,,,,,,,11000000000,,,2006-12-01T00:00:00,14-Day,ofc120106.pdf,ofj1204061.pdf,,,99.855694,,,Yes,10-Day,0-Week,,,,,,,,,,,No,11000062000,39280000000,,,CMB,,,2013-12-12T14:22:36,,,,,,,
912795TW1,2006-12-01T00:00:00,Bill,14-Day,2006-12-15T00:00:00,,,,2006-11-28T00:00:00,2006-11-29,2006,,,,,,97.620000,2,,Single-Price,5.210000,,0.000000,,,,,2.400000,,,,Yes,,,,3,,,,,,,,,,,,,,No,,,5.215000,5.298000,99.797194,,,,,,,5.180000,,0.000000,,,,,,,,,,,,,,,,29000000000,,,2006-12-01T00:00:00,14-Day,ofc112806.pdf,ofj1129061.pdf,,,99.797194,,,No,14-Day,0-Week,,,,,,,,,,,No,29000190000,69635850000,,,CMB,,,2013-12-12T14:22:36,,,,,,,
912828GA2,2006-11-30T00:00:00,Note,5-Year,2011-11-30T00:00:00,4.500000,,,2006-11-22T00:00:00,2006-11-29,2006,2006-11-30T00:00:00,0E-10,,,,75.910000,2,,Single-Price,,,0.000000,,4.473000,No,,2.280000,,No,,No,,,,3,,,,,,,,,,,,Normal,2007-05-31T00:00:00,No,,,,,99.968974,,4.5070,,,,Semi-Annual,,,0.000000,,4.440000,2006-11-30T00:00:00,,,,,,,,,,,,,14000000000,,,,5-Year,ofd112206.pdf,ofl1129061.pdf,,,99.968974,,,No,0-Month,5-Year,Q-2011,,,,,,22.5000,,5-Year,,No,17036745000,34988037000,,,Note,,,2024-01-09T10:27:06,,,,,,,
912795YL9,2006-11-30T00:00:00,Bill,4-Week,2006-12-28T00:00:00,,,,2006-11-27T00:00:00,2006-11-28,2006,,,,,,91.890000,2,,Single-Price,5.160000,,0.000000,,,,,2.380000,,,,No,,,,3,,,,,,,,,,,,,,No,,,5.170000,5.263000,99.597889,,,,,,,5.140000,,0.000000,,,2006-11-30T00:00:00,,,,,,,,,,,,,26000000000,,,2006-06-29T00:00:00,26-Week,ofb112706.pdf,ofh41128061.pdf,,,99.597889,,,Yes,28-Day,4-Week,,,,,,,,,4-Week,,No,29569089000,65572067000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912828FZ8,2006-11-30T00:00:00,Note,2-Year,2008-11-30T00:00:00,4.625000,,,2006-11-22T00:00:00,2006-11-28,2006,2006-11-30T00:00:00,0E-10,,,,67.800000,2,,Single-Price,,,0.000000,,4.670000,No,,3.020000,,No,,No,,,,3,,,,,,,,,,,,Normal,2007-05-31T00:00:00,No,,,,,99.873505,,4.6920,,,,Semi-Annual,,,0.000000,,4.640000,2006-11-30T00:00:00,,,,,,,,,,,,,20000000000,,,,2-Year,ofd112206.pdf,ofk1128061.pdf,,,99.873505,,,No,0-Month,2-Year,AB-2008,,,,,,23.1250,,2-Year,,No,24338233000,64800229000,,,Note,,,2024-01-09T10:27:06,,,,,,,
912795YV7,2006-11-30T00:00:00,Bill,13-Week,2007-03-01T00:00:00,,,,2006-11-22T00:00:00,2006-11-27,2006,,,,,,22.560000,2,,Single-Price,4.895000,,0.000000,,,,,2.370000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.905000,5.036000,98.760125,,,,,,,4.880000,,0.000000,,,2006-11-30T00:00:00,,,,,,,,,,,,,18000000000,,,2006-08-31T00:00:00,26-Week,ofa112206.pdf,ofh31127061.pdf,,,98.760125,,,Yes,91-Day,13-Week,,,,,,,,,13-Week,,No,25010020000,49662732000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795ZJ3,2006-11-30T00:00:00,Bill,26-Week,2007-05-31T00:00:00,,,,2006-11-22T00:00:00,2006-11-27,2006,,,,,,91.290000,2,,Single-Price,4.925000,,0.000000,,,,,2.380000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.935000,5.132000,97.505083,,,,,,,4.910000,,0.000000,,,2006-11-30T00:00:00,,,,,,,,,,,,,16000000000,,,2006-11-30T00:00:00,26-Week,ofa112206.pdf,ofh61127061.pdf,,,97.505083,,,No,182-Day,26-Week,,,,,,,,,26-Week,,No,22625206000,44770397000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795YK1,2006-11-24T00:00:00,Bill,4-Week,2006-12-21T00:00:00,,,,2006-11-20T00:00:00,2006-11-21,2006,,,,,,25.980000,2,,Single-Price,5.145000,,0.000000,,,,,2.350000,,,,No,,,,3,,,,,,,,,,,,,,No,,,5.160000,5.252000,99.613000,,,,,,,5.130000,,0.000000,,,2006-11-24T00:00:00,,,,,,,,,,,,,26000000000,,,2006-06-22T00:00:00,26-Week,ofb112006.pdf,ofh41121061.pdf,,,99.613000,,,Yes,27-Day,4-Week,,,,,,,,,4-Week,,No,29214319000,64389224000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795YU9,2006-11-24T00:00:00,Bill,13-Week,2007-02-22T00:00:00,,,,2006-11-16T00:00:00,2006-11-20,2006,,,,,,58.900000,2,,Single-Price,4.930000,,0.000000,,,,,2.820000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.940000,5.071000,98.765000,,,,,,,4.910000,,0.000000,,,2006-11-24T00:00:00,,,,,,,,,,,,,18000000000,,,2006-08-24T00:00:00,26-Week,ofa111606.pdf,ofh31120061.pdf,,,98.765000,,,Yes,90-Day,13-Week,,,,,,,,,13-Week,,No,25000547000,57790807000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795ZH7,2006-11-24T00:00:00,Bill,26-Week,2007-05-24T00:00:00,,,,2006-11-16T00:00:00,2006-11-20,2006,,,,,,47.140000,2,,Single-Price,4.930000,,0.000000,,,,,2.790000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.940000,5.136000,97.516278,,,,,,,4.910000,,0.000000,,,2006-11-24T00:00:00,,,,,,,,,,,,,15000000000,,,2006-11-24T00:00:00,26-Week,ofa111606.pdf,ofh61120061.pdf,,,97.516278,,,No,181-Day,26-Week,,,,,,,,,26-Week,,No,21250244000,48039524000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795YJ4,2006-11-16T00:00:00,Bill,4-Week,2006-12-14T00:00:00,,,,2006-11-13T00:00:00,2006-11-14,2006,,,,,,15.800000,2,,Single-Price,5.135000,,0.000000,,,,,2.180000,,,,No,,,,3,,,,,,,,,,,,,,No,,,5.150000,5.243000,99.599444,,,,,,,5.110000,,0.000000,,,2006-11-16T00:00:00,,,,,,,,,,,,,24000000000,,,2006-06-15T00:00:00,26-Week,ofb111306.pdf,ofh41114061.pdf,,,99.599444,,,Yes,28-Day,4-Week,,,,,,,,,4-Week,,No,27448194000,55743394000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795YE5,2006-11-15T00:00:00,Bill,1-Day,2006-11-16T00:00:00,,,,2006-11-09T00:00:00,2006-11-14,2006,,,,,,79.740000,2,,Single-Price,5.170000,,0.000000,,,,,4.870000,,,,Yes,,,,3,,,,,,,,,,,,,,No,,,5.190000,5.263000,99.985583,,,,,,,5.000000,,0.000000,,,,,,,,,,,,,,,,5000000000,,,2006-05-18T00:00:00,26-Week,ofc110906.pdf,ofj1114061.pdf,,,99.985583,,,Yes,1-Day,0-Week,,,,,,,,,,,No,5000087000,24355000000,,,CMB,,,2013-12-12T14:22:36,,,,,,,
912795YT2,2006-11-16T00:00:00,Bill,13-Week,2007-02-15T00:00:00,,,,2006-11-09T00:00:00,2006-11-13,2006,,,,,,91.040000,2,,Single-Price,4.945000,,0.000000,,,,,2.320000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.955000,5.088000,98.747486,,,,,,,4.930000,,0.000000,,,2006-11-16T00:00:00,,,,,,,,,,,,,17000000000,,,2006-08-17T00:00:00,26-Week,ofa110906.pdf,ofh31113061.pdf,,,98.747486,,,Yes,91-Day,13-Week,,,,,,,,,13-Week,,No,24114411000,46565611000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795ZG9,2006-11-16T00:00:00,Bill,26-Week,2007-05-17T00:00:00,,,,2006-11-09T00:00:00,2006-11-13,2006,,,,,,72.430000,2,,Single-Price,4.945000,,0.000000,,,,,2.440000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.955000,5.153000,97.494972,,,,,,,4.910000,,0.000000,,,2006-11-16T00:00:00,,,,,,,,,,,,,15000000000,,,2006-11-16T00:00:00,26-Week,ofa110906.pdf,ofh61113061.pdf,,,97.494972,,,No,182-Day,26-Week,,,,,,,,,26-Week,,No,21380153000,42940198000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795YG0,2006-11-15T00:00:00,Bill,15-Day,2006-11-30T00:00:00,,,,2006-11-10T00:00:00,2006-11-13,2006,,,,,,40.400000,2,,Single-Price,5.155000,,0.000000,,,,,3.080000,,,,Yes,,,,3,,,,,,,,,,,,,,No,,,5.170000,5.253000,99.784583,,,,,,,5.140000,,0.000000,,,,,,,,,,,,,,,,11000000000,,,2006-06-01T00:00:00,26-Week,ofc111006.pdf,ofj1113061.pdf,,,99.784583,,,Yes,15-Day,0-Week,,,,,,,,,,,No,11000000000,33865000000,,,CMB,,,2013-12-12T14:22:36,,,,,,,
912828FY1,2006-11-15T00:00:00,Note,10-Year,2016-11-15T00:00:00,4.625000,,,2006-11-01T00:00:00,2006-11-09,2006,2006-11-15T00:00:00,0E-10,,,,92.750000,2,,Single-Price,,,0.000000,,4.590000,No,,2.210000,,No,,No,,,,3,,,,,,,,,,,,Normal,2007-05-15T00:00:00,No,,,,,99.984133,,4.6270,,,,Semi-Annual,,,0.000000,,4.540000,2006-11-15T00:00:00,,,,,,,,,,,,,13000000000,,,,10-Year,ofg110106.pdf,ofm1109061.pdf,,,99.984133,,,No,0-Month,10-Year,F-2016,,,,,,23.1250,,10-Year,,No,15294121000,31082996000,,,Note,,,2024-01-09T10:27:06,,,,,,,
912828FX3,2006-11-15T00:00:00,Note,3-Year,2009-11-15T00:00:00,4.625000,,,2006-11-01T00:00:00,2006-11-08,2006,2006-11-15T00:00:00,0E-10,,,,1.910000,2,,Single-Price,,,0.000000,,4.649000,No,,2.270000,,No,,No,,,,3,,,,,,,,,,,,Normal,2007-05-15T00:00:00,No,,,,,99.886450,,4.6660,,,,Semi-Annual,,,0.000000,,4.593000,2006-11-15T00:00:00,,,,,,,,,,,,,19000000000,,,,3-Year,ofg110106.pdf,ofp1108061.pdf,,,99.886450,,,No,0-Month,3-Year,U-2009,,,,,,23.1250,,3-Year,,No,24771848000,48845388000,,,Note,,,2024-01-09T10:27:06,,,,,,,
912795YH8,2006-11-09T00:00:00,Bill,4-Week,2006-12-07T00:00:00,,,,2006-11-06T00:00:00,2006-11-07,2006,,,,,,56.460000,2,,Single-Price,5.095000,,0.000000,,,,,2.380000,,,,No,,,,3,,,,,,,,,,,,,,No,,,5.105000,5.197000,99.602944,,,,,,,5.070000,,0.000000,,,2006-11-09T00:00:00,,,,,,,,,,,,,21000000000,,,2006-06-08T00:00:00,26-Week,ofb110606.pdf,ofh41107061.pdf,,,99.602944,,,Yes,28-Day,4-Week,,,,,,,,,4-Week,,No,24697329000,53755711000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795YS4,2006-11-09T00:00:00,Bill,13-Week,2007-02-08T00:00:00,,,,2006-11-02T00:00:00,2006-11-06,2006,,,,,,69.700000,2,,Single-Price,4.940000,,0.000000,,,,,2.470000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.955000,5.088000,98.747486,,,,,,,4.930000,,0.000000,,,2006-11-09T00:00:00,,,,,,,,,,,,,17000000000,,,2006-08-10T00:00:00,26-Week,ofa110206.pdf,ofh31106061.pdf,,,98.747486,,,Yes,91-Day,13-Week,,,,,,,,,13-Week,,No,24323385000,49280665000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795ZF1,2006-11-09T00:00:00,Bill,26-Week,2007-05-10T00:00:00,,,,2006-11-02T00:00:00,2006-11-06,2006,,,,,,9.290000,2,,Single-Price,4.960000,,0.000000,,,,,2.440000,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.980000,5.180000,97.482333,,,,,,,4.950000,,0.000000,,,2006-11-09T00:00:00,,,,,,,,,,,,,15000000000,,,2006-11-09T00:00:00,26-Week,ofa110206.pdf,ofh61106061.pdf,,,97.482333,,,No,182-Day,26-Week,,,,,,,,,26-Week,,No,21531661000,43124324000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795YG0,2006-11-02T00:00:00,Bill,4-Week,2006-11-30T00:00:00,,,,2006-10-30T00:00:00,2006-10-31,2006,,,,,,30.450000,2,,Single-Price,5.070000,,0.000000,,,,,2.010000,,,,No,,,,3,,,,,,,,,,,,,,No,,,5.085000,5.176000,99.604500,,,,,,,5.050000,,0.000000,,,2006-11-02T00:00:00,,,,,,,,,,,,,21000000000,,,2006-06-01T00:00:00,26-Week,ofb103006.pdf,ofh41031061.pdf,,,99.604500,,,Yes,28-Day,4-Week,,,,,,,,,4-Week,,No,24500607000,45769807000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
